新河,HE,XIH,115.22,37.52,40,100,FSS-3DBH（2S）,EDAS-24IP
兴隆,HE,XIL,117.47,40.41,601,100,BBVS-60,EDAS-24IP
行唐,HE,XIT,114.37,38.53,171,100,BBVS-60,EDAS-24GN
兴隆东,HE,XLD,118.02,40.39,280,100,BBVS-60,EDAS-24IP
新乐,HE,XLE,114.66,38.35,75,50,FSS-3DBH（1S),EDAS-C24B
邢台,HE,XTT,114.31,37.12,320,100,3ESPC-60,CMG-DM24
徐水,HE,XUS,115.66,39.02,32,50,FSS-3DBH（1S),EDAS-C24B
阳原,HE,YAY,114.17,40.16,1070,100,BBVS-60,EDAS-24GN
易县,HE,YIX,115.37,39.35,184,100,BBVS-120,EDAS-24GN
永年,HE,YON,114.42,36.75,120,100,3ESPC-60,CMG-DM24
永清,HE,YOQ,116.44,39.23,13,50,FSS-3DBH（1S),EDAS-C24B
元氏,HE,YUS,114.37,37.79,214,100,BBVS-60,EDAS-24GN
赞皇,HE,ZAH,114.4,37.66,143,100,BBVS-60,EDAS-24GN
枣强,HE,ZAQ,115.85,37.44,22,100,FSS-3DBH（2S）,EDAS-24IP
正定南,HE,ZDN,114.58,38.15,65,50,FSS-3DBH（1S）,EDAS-C24B
张北,HE,ZHB,114.49,41.4,1346,100,BBVS-60,EDAS-24IP
赵县,HE,ZHX,114.78,37.75,42,100,BBVS-60DBH,EDAS-24GN
张家口,HE,ZJK,114.9,40.83,858,100,BBVS-120,EDAS-24GN
琼中台,HI,QZN,109.8443,19.0294,230,100,CTS-1EF,EDAS-24IP
西沙台,HI,XSA,112.48,16.36,2.5,100,CTS-1EF,EDAS-24IP
白沙台,HI,BSH,109.1808,19.2478,178.1,100,BBVS-60,EDAS-24IP
白石岭台,HI,BSL,110.2616,19.3633,180,100,BBVS-60,EDAS-24IP
澄迈台,HI,CHM,110.0034,19.5968,88.7,100,BBVS-60,EDAS-24IP
定安台,HI,DAN,110.3239,19.67,26.7,100,BBVS-60,EDAS-24IP
东方台,HI,DOF,108.7292,19.0655,21.4,100,BBVS-60,EDAS-24IP
尖峰岭,HI,JFL,108.7895,18.704,178.1,100,BBVS-60,EDAS-24IP
陵水台,HI,LSH,109.9957,18.4998,31.39,100,BBVS-60,EDAS-24IP
雷州台,HI,LZH,110.176,20.5812,219.94,100,BBVS-60,EDAS-24IP
那大台,HI,NAD,109.6189,19.5337,142,100,CMG-3ESPC,TDE-324CI
琼海台,HI,QIH,110.4762,19.2217,32.1,100,BBVS-60,EDAS-24IP
青山岭台,HI,QSL,110.7542,19.6656,50,100,BBVS-60,EDAS-24IP
七星岭台,HI,QXL,110.599,20.0869,92.95,100,BBVS-60,EDAS-24IP
三亚台,HI,SAY,109.4935,18.204,9.37,100,BBVS-60,EDAS-24IP
松林岭,HI,SLL,109.4323,19.8082,165,100,CMG-3ESPC,TDE-324CI
万宁台,HI,WAN,110.4238,18.8007,77.6,100,BBVS-60,EDAS-24IP
翁田台,HI,WET,110.8704,19.9578,19,100,CMG-3ESPC,TDE-324CI
五指山台,HI,WZS,109.5276,18.7972,506.5,100,BBVS-60,EDAS-24IP
火山口,HI,HSK,110.215,19.9285,160.83,100,BBVS-60,EDAS-24IP
三江台,HI,SAJ,110.6413,19.8887,9.8,100,BBVS-60,EDAS-24IP
沙坡台,HI,SHP,110.3151,19.9499,54.1,100,BBVS-60,EDAS-24IP
永茂岭,HI,YML,110.2795,19.853,128.52,100,BBVS-60,EDAS-24IP
宾县,HL,BNX,127.403,45.739,165,100,CTS-1E,EDAS-24IP
鹤岗,HL,HEG,130.2364,47.3528,190,100,CTS-1E,EDAS-24L
黑河,HL,HEH,127.41,50.253,215,100,JCZ-1T,EDAS-24IP
加格达奇,HL,JGD,124.0923,50.3185,409,100,CTS-1E,EDAS-24L
牡丹江,HL,MDJ,129.589,44.616,255,100,CTS-1EF,EDAS-24IP
密山,HL,MIH,131.8099,45.6263,145,100,CTS-1E,EDAS-24L
漠河,HL,MOH,122.349,53.455,575,100,KS-2000(120s),SMART-24
碾子山,HL,NZN,122.8821,47.5374,305,100,CTS-1E,EDAS-24L
五大连池,HL,WDL,126.1361,48.6718,300,100,CTS-1E,EDAS-24L
宝清,HL,BAQ,132.1489,46.3296,180,100,BBVS-60,EDAS-24IP
北林,HL,BEL,127.1581,46.9717,170,100,CMG-3ESPC,EDAS-24IP
东宁,HL,DNI,131.0911,44.0572,200,100,BBVS-60,EDAS-24IP
抚远,HL,FUY,134.275,48.355,245,100,BBVS-120,EDAS-24IP
嘉荫,HL,JIY,129.866,49.0412,150,100,BBVS-60,EDAS-24IP
佳木斯,HL,JMS,130.3245,46.7325,180,100,BBVS-60,EDAS-24IP
萝北,HL,LBE,130.8286,47.596,160,100,BBVS-60,EDAS-24IP
讷河,HL,NEH,124.5637,48.4844,210,100,CMG-3ESPC,EDAS-24IP
庆安,HL,QAN,127.6181,46.584,230,100,BBVS-60,EDAS-24IP
七台河,HL,QTH,131.079,45.7422,180,100,BBVS-60,EDAS-24IP
双鸭山,HL,SYS,131.093,46.6589,210,100,BBVS-60,EDAS-24IP
塔河,HL,TAH,124.6672,52.3361,460,100,KS-2000(120s),EDAS-24IP
通河,HL,TOH,128.6508,46.0847,150,100,BBVS-60,EDAS-24IP
五常,HL,WUC,127.0801,45.1247,240,100,CMG-3ESPC,EDAS-24IP
逊克,HL,XUK,128.9159,49.0813,265,100,BBVS-60,EDAS-24IP
延寿,HL,YAS,128.4036,45.3377,260,100,BBVS-60,EDAS-24IP
伊春,HL,YCH,128.5647,47.6345,340,100,KS-2000(120s),EDAS-24IP
依兰,HL,YIL,129.2854,46.4763,240,100,BBVS-60,EDAS-24IP
肇源,HL,ZHY,124.3784,45.6815,-615,100,FSS-3DBH(2s),EDAS-24IP
笔架山,HL,BJS,126.081,48.687,455,100,BBVS-60,EDAS-24IP
红海林,HL,HHL,128.89,44.35,420,100,CMG-3ESPC,EDAS-24IP
柳河,HL,LIH,128.4996,44.3312,245,100,CMG-3ESPC,EDAS-24IP
地下森林,HL,SEL,128.53,44.19,790,100,CMG-3ESPC-60,EDAS-24IP
山庄,HL,SHZ,128.956,44.062,330,100,CMG-3ESPC,EDAS-24IP
团结,HL,TUJ,126.023,48.5968,114,100,FSS-3DBH(2s),EDAS-24IP
小北湖,HL,XBH,128.66,44.18,490,100,CMG-3ESPC,EDAS-24IP
长沙,HN,CNS,112.93,28.1819,86,100,CTS-1EF,EDAS-24IP
吉首,HN,JIS,109.7469,28.1483,195,100,CTS-1EF,EDAS-24IP
邵阳,HN,SHY,111.451,27.2121,265,100,CTS-1,EDAS-24L
桃源,HN,TAY,111.4603,28.877,40,100,CMG-3ESPB,TDE-324CI
茶陵,HN,CHL,113.5059,26.7951,280,100,CTS-1,EDAS-24L
郴州,HN,CHZ,113.0397,25.8187,185,100,CMG-3ESPC,TDE-324CI
衡阳,HN,HEY,112.5189,26.9203,101,100,CMG-3ESPC,TDE-324CI
洪江,HN,HOJ,109.9951,27.1145,220,100,CMG-3ESPC,TDE-324CI
华容,HN,HUR,112.5563,29.5498,44,100,JDF-1,TDE-324CI
津市,HN,JGS,111.89,29.39,63,100,CMG-3ESPB,TDE-324CI
娄底,HN,LOD,112.0054,27.7291,78,100,CMG-3ESPC,TDE-324CI
汨罗,HN,MIL,113.0769,28.8044,65,100,CMG-3ESPB,TDE-324CI
宁乡,HN,NIX,112.3449,27.9915,110,100,CMG-3ESPC,TDE-324CI
益阳,HN,YIY,112.323,28.5771,107,100,CMG-3ESPC,TDE-324CI
永州,HN,YOZ,111.6169,26.2224,120,100,CMG-3ESPC,TDE-324CI
张家界,HN,ZJJ,110.5567,29.351,250,100,CMG-3ESPC,TDE-324CI
长春台,JL,CN2,125.45,43.8,223,100,CTS-1EF,EDAS-24IP
长白山站,JL,CBS,128.07,42.07,1790,100,CTS-1,EDAS-24L
通化台,JL,THT,125.998,41.6971,470.8,100,CTS-1,EDAS-24L
延边台,JL,YNB,129.489,43.0029,333.3,100,JCZ-1,EDAS-24L
榆树子台,JL,YST,126.7519,44.7636,244.8,100,KS-2000(120s),SMART-24
安广台,JL,AGT,123.7635,45.598,171.2,100,FSS-3DBH(1s),EDAS-24IP
白城子台,JL,BCT,122.2068,45.5543,247.6,100,BBVS-60,EDAS-24IP
长岭台,JL,CLT,124.045,44.2781,217.2,100,FSS-3DBH(1s),EDAS-24IP
敦化台,JL,DHT,128.198,43.344,599.2,100,BBVS-60,EDAS-24IP
丰满台,JL,FMT,126.664,43.7278,260.4,100,BBVS-60,EDAS-24IP
抚松台,JL,FST,127.381,42.2576,770.5,100,CMG-3ESPC,EDAS-24IP
珲春台,JL,HCT,130.465,42.6423,167.5,100,BBVS-60,EDAS-24IP
红石台,JL,HST,127.14,42.9492,377.6,100,BBVS-60,EDAS-24IP
辽源台,JL,LYT,125.149,42.9476,323.9,100,BBVS-60,EDAS-24IP
磐石台,JL,PST,126.078,42.9501,408.8,100,BBVS-60,EDAS-24IP
乾安台,JL,QAT,124.004,45.0061,164.4,100,FSS-3DBH(2s),EDAS-24IP
农安台,JL,SGT,124.907,44.0894,221,100,BBVS-60,EDAS-24IP
双辽台,JL,SLT,123.9005,43.6881,160.4,100,FSS-3DBH(2s),EDAS-24IP
四平子台,JL,SPT,124.5349,43.1997,256.6,100,BBVS-60,EDAS-24IP
松原子台,JL,SYT,124.76,45.2517,162.3,100,FSS-3DBH(2s),EDAS-24IP
双阳台,JL,SYZT,125.674,43.5389,251.5,100,BBVS-60,EDAS-24IP
通榆台,JL,TYT,123.031,44.7918,182.9,100,FSS-3DBH(2s),EDAS-24IP
云峰台,JL,YFT,126.512,41.3621,328.7,100,BBVS-60,EDAS-24IP
白山站,JL,BST,126.3685,41.9452,551.9,100,BBVS-60,EDAS-24IP
金川台,JL,JCT,126.393,42.3517,669.5,100,BBVS-60,EDAS-24IP
靖宇台,JL,JYT,126.81,42.3723,654.6,100,BBVS-60,EDAS-24IP
柳河台,JL,LHT,125.717,42.286,426.9,100,BBVS-60,EDAS-24IP
长白台,JL,CBT,128.174,41.42,755,100,CMG-3ESPC,EDAS-24IP
漫江台,JL,MJT,127.594,41.9478,863,100,BBVS-60,EDAS-24IP
山门台,JL,SMT,128.174,42.1882,1149,100,FSS-3DBH(2s),EDAS-24IP
中心台,JL,ZXT,128.106,42.41,768,100,FSS-3DBH(2s),EDAS-24IP
东大坡,JL,DDP,128.1006,42.0539,2300,100,CMG-3ESPC,EDAS-24IP
横山台,JL,HSH,128.1,40.733,1280,100,CMG-3ESPC,EDAS-25IP
气象站,JL,QXZ,128.0679,42.0292,2660,100,CMG-3ESPC,EDAS-26IP
双目峰,JL,SMF,128.2694,42.03,1440,100,CMG-3ESPC,EDAS-27IP
维东台,JL,WDT,128.02,41.99,2253,100,CMG-3ESPC,EDAS-28IP
西大坡,JL,XDP,128.0352,42.0633,1950,100,CMG-3ESPC,EDAS-29IP
连云港,JS,LYG,119.2425,34.6414,40,100,CTS-1EF,EDAS-24IP
南京,JS,NJ2,118.8544,32.0517,45,100,CMG-3ESPC-120,CMG-DM24
宝应,JS,BY,119.2667,33.2625,-500,100,CMG-3TB-120,CMG-DM24
常熟,JS,CS,120.7147,31.67,27,100,CMG-3ESPC,CMG-DM24
常州,JS,CZ,120.0978,31.7725,106,100,CMG-3ESPC,CMG-DM24
东海,JS,DH,118.7719,34.505,30,100,CMG-3ESPC,CMG-DM24
赣榆,JS,GAY,118.9831,34.9433,65,100,CMG-3ESPC,CMG-DM24
高淳,JS,GC,119.0169,31.3531,50,100,CMG-3ESPC,CMG-DM24
灌云,JS,GUY,119.2378,34.3094,43,100,CMG-3ESPC,CMG-DM24
高邮,JS,GY,119.43,32.73,-354,100,CMG-3TB-120,CMG-DM24
海安,JS,HA,120.6589,32.4989,-450,100,CMG-3TB-120,CMG-DM24
淮安,JS,HUA,119.005,33.6147,-298,100,JDF-2,EDAS-24IP
靖江,JS,JJ,120.3031,32.0658,10,100,CMG-3ESPC,CMG-DM24
金坛,JS,JT,119.5428,31.7342,80,100,CMG-3ESPC,CMG-DM24
昆山,JS,KS,120.95,31.39,30,100,CMG-3ESPC,CMG-DM24
涟水,JS,LAS,119.2833,33.7717,-400,100,CMG-3TB-120,CMG-DM24
六合,JS,LH,118.9447,32.515,104,100,CMG-3ESPC,CMG-DM24
溧水,JS,LIS,119.1136,31.6464,36,100,CMG-3ESPC,CMG-DM24
溧阳,JS,LY,119.4619,31.3839,-48,100,CMG-3TB-120,CMG-DM24
南通,JS,NT,120.8906,31.9517,-105,100,CMG-3TB-120,CMG-DM24
沛县,JS,PX,116.9,34.8,-370,100,JDF-2,EDAS-24IP
邳州,JS,PZ,117.97,34.52,50,100,CMG-3ESPC,CMG-DM24
启东,JS,QD,121.6853,31.8364,-405,100,CMG-3TB-120,CMG-DM24
前三岛,JS,QSD,119.83,34.92,23,100,CMG-3ESPC,CMG-DM24
如东,JS,RD,121.1353,32.4014,-430,100,CMG-3TB-120,CMG-DM24
泗洪,JS,SH,118.1564,33.5444,35,100,CMG-3ESPC,CMG-DM24
宿迁,JS,SQ,118.3067,34.05,69,100,CMG-3ESPC,CMG-DM24
射阳,JS,SY,120.36,33.74,-380,100,CMG-3TB-120,CMG-DM24
泰州,JS,TZ,119.9192,32.4092,-490,100,CMG-3TB-120,CMG-DM24
无锡,JS,WX,120.2228,31.5253,30,100,CMG-3ESPC,CMG-DM24
兴化,JS,XH,119.8467,32.8886,-450,100,CMG-3TB-120,CMG-DM24
新沂,JS,XIY,118.3892,34.3808,35,100,CMG-3ESPC,CMG-DM24
徐圩,JS,XW,119.5422,34.4981,45,100,CMG-3ESPC,CMG-DM24
盱眙,JS,XY,118.49,33.07,40,100,CMG-3ESPC,CMG-DM24
徐州,JS,XZ,117.1658,34.2314,62,100,CMG-3ESPC,CMG-DM24
盐城,JS,YC,120.02,33.37,-400,100,CMG-3TB-120,CMG-DM24
宜兴,JS,YX,119.6369,31.155,50,,DS-4A,TDE-324CI
镇江,JS,ZJ,119.4472,32.1483,34,100,CMG-3ESPC,CMG-DM24
会昌,JX,HUC,115.774,25.6063,252,100,JCZ-1,EDAS-24IP
九江,JX,JIJ,116.01,29.6474,121,100,CTS-1,EDAS-24L
南昌,JX,NNC,115.8,28.77,78,100,CTS-1,EDAS-24IP
上饶,JX,SHR,117.976,28.4434,110,100,CTS-1,EDAS-24L
安远,JX,ANY,115.394,25.143,339,100,BBVS-60,EDAS-24IP
大余,JX,DAY,114.364,25.3908,199,100,KS-2000(60s),EDAS-24IP
都昌,JX,DUC,116.194,29.2563,174,100,KS-2000(60s),EDAS-24IP
丰城,JX,FEC,115.728,27.9325,62,100,KS-2000(60s),EDAS-24IP
高安,JX,GAA,115.3529,28.4179,66,100,BBVS-60,EDAS-24IP
赣州,JX,GAZ,114.975,25.7903,159,100,KS-2000(60s),EDAS-24IP
景德镇,JX,JDZ,117.261,29.2754,90,100,KS-2000(60s),EDAS-24IP
井冈山,JX,JGS,114.161,26.5618,850,100,KS-2000(60s),EDAS-24IP
吉安,JX,JIA,115.0445,27.0635,91,100,KS-2000(60s),EDAS-24IP
进贤,JX,JIX,116.247,28.2122,234,100,KS-2000M,EDAS-24IP
乐安,JX,LEA,115.848,27.4101,260,100,KS-2000(60s),EDAS-24IP
龙南,JX,LON,114.817,24.7694,274,100,KS-2000(60s),EDAS-24IP
南城,JX,NAC,116.576,27.5393,392,100,BBVS-60,EDAS-24IP
石城,JX,SHC,116.331,26.2987,256,100,BBVS-60,EDAS-24IP
万安,JX,WAA,114.803,26.3652,127,100,KS-2000(60s),EDAS-24IP
修水,JX,XIS,114.563,29.0397,159,100,KS-2000(60s),EDAS-24IP
寻乌,JX,XUW,115.608,24.9954,350,100,KS-2000(60s),EDAS-24IP
宜春,JX,YIC,114.37,27.809,102,100,BBVS-60,EDAS-24IP
永修,JX,YOX,115.606,29.0832,562,100,BBVS-60,EDAS-24IP
余干,JX,YUG,116.625,28.826,41,100,KS-2000(60s),EDAS-24IP
朝阳,LN,CHY,120.4853,41.5733,208,100,CTS-1,EDAS-24L
丹东,LN,DDO,124.3903,40.1457,45,100,CTS-1,EDAS-24L
大连,LN,DL2,121.6283,38.9062,62,100,CTS-1EF,EDAS-24IP
沈阳,LN,SNY,123.578,41.8278,54,100,JCZ-1,EDAS-24IP
营口,LN,YKO,122.6032,40.6835,80,100,CTS-1EF,EDAS-24IP
鞍山,LN,ANS,123.0134,41.1054,78,100,BBVS-60,EDAS-24IP
北票,LN,BEP,120.6987,41.7833,260,100,BBVS-60,EDAS-24IP
本溪,LN,BXI,123.7797,41.267,650,100,BBVS-60,EDAS-24IP
北镇,LN,BZH,121.7641,41.5991,75,100,BBVS-60,EDAS-24IP
法库,LN,FKU,123.3468,42.5083,170,100,BBVS-60,EDAS-24IP
抚顺,LN,FSH,123.9167,41.8833,113,100,BBVS-60,EDAS-24IP
阜新,LN,FXI,121.5993,42.0528,177,100,BBVS-60,EDAS-24IP
盖县,LN,GAX,122.3663,40.4133,23,100,BBVS-60,EDAS-24IP
高升,LN,GSH,122.2555,41.3148,6,100,FSS-3DBH(2s),EDAS-24IP
孤山,LN,GUS,123.5833,39.9,80,100,BBVS-60,EDAS-24IP
黄58井,LN,H58,122.2555,40.9883,7,100,FSS-3DBH(2s),EDAS-24IP
横山,LN,HSH,121.274,39.5373,65,100,BBVS-60,EDAS-24IP
桓仁,LN,HUR,125.3538,41.2788,296,100,BBVS-60,EDAS-24IP
后新秋,LN,HXQ,122.7716,42.5846,73,100,BBVS-60,EDAS-24IP
建昌,LN,JCA,119.8769,40.8286,426,100,BBVS-60,EDAS-24IP
锦州,LN,JZH,121.1399,41.0754,47,100,BBVS-60,EDAS-24IP
宽甸,LN,KDN,124.7821,40.741,327,100,BBVS-60,EDAS-24IP
老虎台,LN,LHT,123.95,41.83,110,100,BBVS-60,EDAS-24IP
凌原,LN,LYA,119.3823,41.2187,448,100,BBVS-60,EDAS-24IP
辽阳,LN,LYN,123.2833,41.2667,67,100,BBVS-60,EDAS-24IP
木奇,LN,MQI,124.5889,41.7679,312,100,BBVS-60,EDAS-24IP
南票,LN,NAP,120.7582,41.089,106,100,BBVS-60,EDAS-24IP
清原,LN,QYU,124.9286,42.0788,287,100,BBVS-60,EDAS-24IP
首山,LN,SHS,120.966,40.7219,65,100,BBVS-60,EDAS-24IP
绥中,LN,SUZ,120.2442,40.3766,41,100,BBVS-60,EDAS-24GN
铁岭,LN,TIL,123.9,42.2667,101,100,BBVS-60,EDAS-24IP
瓦房店,LN,WFD,121.9874,39.6298,252,100,BBVS-60,EDAS-24IP
西丰,LN,XFN,124.712,42.742,135,100,BBVS-60,EDAS-24IP
新民,LN,XMN,122.8678,42.0709,88,100,BBVS-60,EDAS-24IP
岫岩,LN,XYN,123.2595,40.2745,107,100,BBVS-60,EDAS-24IP
阿古拉,NM,AGL,122.6275,43.3034,207,100,CTS-1,EDAS-24L
阿尔山,NM,ARS,119.952,47.1742,1077,100,CTS-1,EDAS-24L
宝昌,NM,BAC,115.2681,41.8989,1477,100,CTS-1,EDAS-24L
包头,NM,BTO,109.8778,40.7437,1305,100,KS-2000(120s),SMART-24
赤峰,NM,CHF,118.9806,42.2966,559,100,CTS-1,EDAS-24L
根河,NM,GNH,121.4618,50.7768,724,100,CTS-1,EDAS-24L
呼和浩特,NM,HHC,111.5583,40.8667,1169,100,JCZ-1,EDAS-24L
海拉尔,NM,HLR,119.74,49.27,610,100,BBVS-120,EDAS-24IP
乌加河,NM,WJH,108.078,41.3041,1092,100,JCZ-1,EDAS-24L
乌兰浩特,NM,WLT,122.0271,46.0398,377,100,CTS-1,EDAS-24L
锡林浩特,NM,XLT,116.0805,43.8998,1491,100,CTS-1E,EDAS-24IP
保合少,NM,BHS,112.0258,40.965,1510,100,BBVS-60,EDAS-24IP
百灵庙,NM,BLM,110.428,41.71,1337,100,BBVS-60,EDAS-24IP
巴彦浩特,NM,BYT,105.7168,38.8461,1601,100,BBVS-120,EDAS-24IP
绰尔,NM,CHR,121.177,47.9734,797,100,BBVS-60,EDAS-24IP
察素齐,NM,CSQ,111.048,40.7279,1067,100,BBVS-60,EDAS-24IP
东胜(井下）,NM,DOSH,110.064,39.8004,1480,100,CMG-3T,CMG-DM24
东升庙,NM,DSM,107.054,41.0947,1059,100,BBVS-60,EDAS-24IP
和林格尔,NM,HLG,111.844,40.3762,1194,100,BBVS-60,EDAS-24IP
霍林郭勒,NM,HLH,119.659,45.4689,894,100,BBVS-60,EDAS-24IP
音德尔,NM,IDR,122.89,46.7313,238,100,BBVS-60,EDAS-24IP
集宁,NM,JIN,113.152,40.9968,1364,100,BBVS-120,EDAS-24IP
克什克腾,NM,JIP,117.545,43.2445,1081,100,BBVS-60,EDAS-24IP
凉城,NM,LCH,112.5109,40.5411,1271,100,BBVS-120,EDAS-24IP
林西,NM,LIX,118.054,43.6221,840,100,BBVS-60,EDAS-24IP
鲁北,NM,LUB,120.882,44.5462,303,100,BBVS-60,EDAS-24IP
莫尔道嘎,NM,MDG,120.778,51.2719,721,100,BBVS-60,EDAS-24IP
满洲里,NM,MZL,117.44,49.5545,755,100,BBVS-60,EDAS-24IP
宁城,NM,NIC,118.875,41.7251,693,100,BBVS-60,EDAS-24IP
那吉屯,NM,NJT,123.386,48.184,291,100,BBVS-60,EDAS-24IP
清水河,NM,QSH,111.6734,39.8988,1185,100,BBVS-60,EDAS-24IP
二连浩特,NM,RLT,111.9228,43.686,959,100,BBVS-120,EDAS-24IP
天山,NM,TIS,120.112,43.863,396,100,BBVS-60,EDAS-24IP
乌兰花,NM,WLH,111.706,41.5191,1515,100,BBVS-120,EDAS-24IP
乌海,NM,WUH,106.8392,39.6645,1120,100,BBVS-60,EDAS-24IP
新惠,NM,XIH,119.889,42.2545,626,100,BBVS-60,EDAS-24IP
阿拉坦额莫勒,NM,XIQ,116.786,48.6518,571,100,BBVS-60,EDAS-24IP
西山咀,NM,XSZ,108.734,40.7398,1118,100,BBVS-60,EDAS-24IP
扎兰屯,NM,ZLT,122.652,48.0293,413,100,BBVS-60,EDAS-24IP
固原,NX,GYU,106.1701,35.9639,1926,100,CTS-1E,EDAS-24L
银川,NX,YCH,105.9328,38.6086,1545,100,CTS-1EF,EDAS-24IP
盐池,NX,YCI,107.4372,37.7785,1312,100,CTS-1EF,EDAS-24GN
海原,NX,HYU,105.6008,36.5012,2220,100,BBVS-60,EDAS-24IP
泾源,NX,JYU,106.3393,35.4863,1872,100,BBVS-60,EDAS-24GN
灵武,NX,LWU,106.3313,38.1011,1200,100,JDF-2,EDAS-24IP
牛首山,NX,NSS,106.0829,37.6962,1427,100,CMG-3ESPC,EDAS-24IP
石嘴山,NX,SZS,106.6599,39.283,1277,100,BBVS-60,EDAS-24GN
陶乐,NX,TLE,106.6968,38.8074,1109,100,JDF-2,EDAS-24IP
同心,NX,TXN,106.2827,37.3032,2553,100,BBVS-60,EDAS-24IP
西吉,NX,XJI,105.758,36.0877,2304,100,CMG-3ESPC,EDAS-24IP
香山,NX,XSH,105.2029,37.249,1830,100,CMG-3ESPC,EDAS-24IP
中卫,NX,ZHW,105.2441,37.5857,1220,100,BBVS-60,EDAS-24GN
大武,QH,DAW,100.2484,34.4782,3736,100,CTS-1E,EDAS-24IP
德令哈,QH,DLH,97.3775,37.3807,2995,100,CTS-1E,EDAS-24IP
都兰,QH,DUL,98.1195,36.2822,3220,100,CTS-1E,EDAS-24IP
格尔木,QH,GOM,94.8145,36.1984,3121,100,JCZ-1T,EDAS-24IP
花土沟,QH,HTG,90.7138,37.8664,3210,100,CTS-1EF,EDAS-24IP
湟源,QH,HUY,101.1918,36.6562,2826,100,CTS-1,EDAS-24IP
祁连,QH,QIL,100.1818,38.1497,3138,100,CTS-1,EDAS-24GN
沱沱河,QH,TTH,92.3206,34.2187,4632,100,CTS-1EF,EDAS-24GN
玉树,QH,YUS,97.0155,33.0119,3767,100,CTS-1EF,EDAS-24GN
班玛,QH,BAM,100.727,32.9486,3570,100,BBVS-60,EDAS-24IP
大通,QH,DAT,101.6973,36.9439,2475,100,BBVS-60,EDAS-24GN
大柴旦,QH,DCD,95.3759,37.9324,3570,100,BBVS-60,EDAS-24IP
化隆,QH,HUL,102.2481,36.0737,3134,100,BBVS-60,EDAS-24IP
乐都,QH,LED,102.3972,36.5514,2169,100,BBVS-60,EDAS-24IP
冷湖,QH,LEH,93.4144,38.8189,2775,100,BBVS-60,EDAS-24IP
拉脊山,QH,LJS,101.45,36.3553,3858,100,BBVS-60,EDAS-24IP
李家峡,QH,LJX,101.8392,35.9929,2934,100,BBVS-60,EDAS-24IP
龙王山,QH,LWS,102.1214,36.9182,3163,100,BBVS-60,EDAS-24IP
龙羊峡,QH,LYX,101.1814,35.8714,3310,100,BBVS-60,EDAS-24IP
玛多,QH,MAD,98.2081,34.9199,4280,100,BBVS-60,EDAS-24IP
门源,QH,MEY,101.4,37.4716,2978,100,BBVS-60,EDAS-24IP
民和,QH,MIH,102.7842,36.3687,2530,100,BBVS-60,EDAS-24IP
曲麻莱,QH,QML,95.8297,34.1709,4325,100,BBVS-60,EDAS-24IP
青沙山,QH,QSS,101.9749,36.2682,3342,100,BBVS-60,EDAS-24IP
天峻,QH,TIJ,98.8953,37.2491,3648,100,BBVS-60,EDAS-24IP
同仁,QH,TOR,102.0096,35.5191,2522,100,BBVS-60,EDAS-24IP
兴海,QH,XIH,99.8089,35.507,3808,100,BBVS-60,EDAS-24IP
西宁,QH,XIN,101.7247,36.6278,2352,100,BBVS-60,EDAS-24IP
循化,QH,XUH,102.4976,35.8625,1948,100,BBVS-60,EDAS-24IP
杂多,QH,ZAD,95.3169,32.8943,4076,100,BBVS-60,EDAS-24IP
巴塘,SC,BTA,99.1172,30.0101,2639,100,CTS-1E,EDAS-24L
成都,SC,CD2,103.7578,30.91,653,100,JCZ-1T,EDAS-24IP
姑咱,SC,GZA,102.1726,30.1173,1410,100,CTS-1E,EDAS-24IP
泸州,SC,LZH,105.4136,28.8724,330,100,CMG-3T,EDAS-24IP
攀枝花,SC,PZH,101.7425,26.5033,1190,100,CTS-1EF,EDAS-24IP
松潘,SC,SPA,103.6031,32.6497,2905,100,CTS-1E,EDAS-24L
乡城,SC,XCE,99.7917,28.9417,3000,100,CTS-1E,EDAS-24IP
安县,SC,AXI,104.4311,31.638,587,100,CMG-3ESPC,EDAS-24IP
丙乙底,SC,BYD,103.1877,27.8097,3160,100,BBVS-60,EDAS-24IP
巴中,SC,BZH,106.7445,31.8408,442,100,CMG-3ESPC,EDAS-24IP
道孚,SC,DFU,101.1215,30.991,3035,100,CMG-3ESPC,EDAS-24IP
峨眉山,SC,EMS,103.4542,29.5767,467,100,CMG-3ESPC,EDAS-24IP
甘孜,SC,GZI,100.0185,31.6101,3360,100,CMG-3ESPC,EDAS-24IP
会理,SC,HLI,102.2528,26.653,1836,100,CMG-3ESPC,EDAS-24IP
荣县,SC,HMS,104.3979,29.5717,839,100,CMG-3ESPC,EDAS-24IP
黑水,SC,HSH,102.9867,32.0637,2344,100,CMG-3ESPC,EDAS-24IP
高县,SC,HWS,104.7361,28.6396,860,100,CMG-3ESPC,EDAS-24IP
华蓥山,SC,HYS,106.8402,30.4163,473,100,CMG-3ESPC,EDAS-24IP
中江,SC,JJS,104.5456,31.0045,908,100,CMG-3ESPC,EDAS-24IP
筠连,SC,JLI,104.5156,28.1789,480,100,CMG-3ESPC,EDAS-24IP
九龙,SC,JLO,101.5125,28.9958,2915,100,CMG-3ESPC,EDAS-24IP
剑门关,SC,JMG,105.5597,32.2054,801,100,CMG-3ESPC,EDAS-24IP
井研,SC,JYA,103.9276,29.7939,570,100,CMG-3ESPC,EDAS-24IP
